ENSEMBL_ID	CD_LPS_1	WD_LPS_1	CD_LPS_2	WD_LPS_2
ENSMUSG00000103089	0	0	0	0
ENSMUSG00000103736	0	0	0	0
ENSMUSG00000016179	0	0	0	0
ENSMUSG00000103895	0	0	0	0
ENSMUSG00000102648	0	0	0	0
ENSMUSG00000102981	0	0	0	0
ENSMUSG00000097850	0	0	0	0
ENSMUSG00000065533	0	0	0	0
ENSMUSG00000104182	0	0	0	0
ENSMUSG00000103692	0	0	0	0
ENSMUSG00000102621	0	0	0	0
ENSMUSG00000102841	0	0	0	0
ENSMUSG00000103776	0	0	0	0
ENSMUSG00000103597	0	0	0	0
ENSMUSG00000092633	0	0	0	0
ENSMUSG00000084631	0	0	0	0
ENSMUSG00000065412	0	0	0	0
ENSMUSG00000065548	0	0	0	0
ENSMUSG00000102236	0	0	0	0
ENSMUSG00000093823	0	0	0	0
ENSMUSG00000099208	0	0	0	0
ENSMUSG00000104297	0	0	0	0
ENSMUSG00000102307	0	0	0	0
ENSMUSG00000103120	0	0	0	0
ENSMUSG00000099154	0	0	0	0
ENSMUSG00000075837	0	0	0	0
ENSMUSG00000026644	0	0	0	0
ENSMUSG00000103786	0	0	0	0
ENSMUSG00000081278	0	0	0	0
ENSMUSG00000082580	0	0	0	0
ENSMUSG00000085656	0	0	0	0
ENSMUSG00000086445	0	0	0	0
ENSMUSG00000086458	0	0	0	0
ENSMUSG00000081889	0	0	0	0
ENSMUSG00000104284	0	0	0	0
ENSMUSG00000102517	0	0	0	0
ENSMUSG00000084859	0	0	0	0
ENSMUSG00000086921	0	0	0	0
ENSMUSG00000102816	0	0	0	0
ENSMUSG00000102136	0	0	0	0
ENSMUSG00000102357	0	0	0	0
ENSMUSG00000087355	0	0	0	0
ENSMUSG00000102494	0	0	0	0
ENSMUSG00000075826	0	0	0	0
ENSMUSG00000086874	0	0	0	0
ENSMUSG00000086018	0	0	0	0
ENSMUSG00000083407	0	0	0	0
ENSMUSG00000082795	0	0	0	0
ENSMUSG00000097770	0	0	0	0
ENSMUSG00000026676	0	0	0	0
ENSMUSG00000081005	0	0	0	0
ENSMUSG00000084606	0	0	0	0
ENSMUSG00000080820	0	0	0	0
ENSMUSG00000085818	0	0	0	0
ENSMUSG00000082332	0	0	0	0
ENSMUSG00000102887	0	0	0	0
ENSMUSG00000087485	0	0	0	0
ENSMUSG00000085716	0	0	0	0
ENSMUSG00000087079	0	0	0	0
ENSMUSG00000075538	0	0	0	0
ENSMUSG00000103412	0	0	0	0
ENSMUSG00000062319	0	0	0	0
ENSMUSG00000097774	0	0	0	0
ENSMUSG00000077396	0	0	0	0
ENSMUSG00000099424	0	0	0	0
ENSMUSG00000083252	0	0	0	0
ENSMUSG00000085070	0	0	0	0
ENSMUSG00000083269	0	0	0	0
ENSMUSG00000088574	0	0	0	0
ENSMUSG00000084374	0	0	0	0
ENSMUSG00000085580	0	0	0	0
ENSMUSG00000095951	0	0	0	0
ENSMUSG00000083423	0	0	0	0
ENSMUSG00000079604	0	0	0	0
ENSMUSG00000081202	0	0	0	0
ENSMUSG00000079603	0	0	0	0
ENSMUSG00000104276	0	0	0	0
ENSMUSG00000086618	0	0	0	0
ENSMUSG00000025783	0	0	0	0
ENSMUSG00000079602	0	0	0	0
ENSMUSG00000075534	0	0	0	0
ENSMUSG00000080500	0	0	0	0
ENSMUSG00000080627	0	0	0	0
ENSMUSG00000092793	0	0	0	0
ENSMUSG00000077972	0	0	0	0
ENSMUSG00000077038	0	0	0	0
ENSMUSG00000080653	0	0	0	0
ENSMUSG00000076126	0	0	0	0
ENSMUSG00000077131	0	0	0	0
ENSMUSG00000077834	0	0	0	0
ENSMUSG00000077998	0	0	0	0
ENSMUSG00000076959	0	0	0	0
ENSMUSG00000080504	0	0	0	0
ENSMUSG00000077981	0	0	0	0
ENSMUSG00000076983	0	0	0	0
ENSMUSG00000078026	0	0	0	0
ENSMUSG00000094165	0	0	0	0
ENSMUSG00000077049	0	0	0	0
ENSMUSG00000106608	0	0	0	0
ENSMUSG00000076028	0	0	0	0
ENSMUSG00000094297	0	0	0	0
ENSMUSG00000095843	0	0	0	0
ENSMUSG00000096624	0	0	0	0
ENSMUSG00000095269	0	0	0	0
ENSMUSG00000096583	0	0	0	0
ENSMUSG00000080459	0	0	0	0
ENSMUSG00000095938	0	0	0	0
ENSMUSG00000095340	0	0	0	0
ENSMUSG00000096027	0	0	0	0
ENSMUSG00000104933	0	0	0	0
ENSMUSG00000105546	0	0	0	0
ENSMUSG00000095336	0	0	0	0
ENSMUSG00000094190	0	0	0	0
ENSMUSG00000095509	0	0	0	0
ENSMUSG00000104561	0	0	0	0
ENSMUSG00000104734	0	0	0	0
ENSMUSG00000094927	0	0	0	0
ENSMUSG00000080405	0	0	0	0
ENSMUSG00000095198	0	0	0	0
ENSMUSG00000094659	0	0	0	0
ENSMUSG00000105330	0	0	0	0
ENSMUSG00000096264	0	0	0	0
ENSMUSG00000096651	0	0	0	0
ENSMUSG00000094101	0	0	0	0
ENSMUSG00000096492	0	0	0	0
ENSMUSG00000096239	0	0	0	0
ENSMUSG00000106027	0	0	0	0
ENSMUSG00000094363	0	0	0	0
ENSMUSG00000095884	0	0	0	0
ENSMUSG00000094506	0	0	0	0
ENSMUSG00000094159	0	0	0	0
ENSMUSG00000096113	0	0	0	0
ENSMUSG00000096134	0	0	0	0
ENSMUSG00000094009	0	0	0	0
ENSMUSG00000096782	0	0	0	0
ENSMUSG00000096835	0	0	0	0
ENSMUSG00000096587	0	0	0	0
ENSMUSG00000095536	0	0	0	0
ENSMUSG00000104652	0	0	0	0
ENSMUSG00000095786	0	0	0	0
ENSMUSG00000096748	0	0	0	0
ENSMUSG00000096880	0	0	0	0
ENSMUSG00000094688	0	0	0	0
ENSMUSG00000094261	0	0	0	0
ENSMUSG00000105182	0	0	0	0
ENSMUSG00000093995	0	0	0	0
ENSMUSG00000094709	0	0	0	0
ENSMUSG00000094067	0	0	0	0
ENSMUSG00000096512	0	0	0	0
ENSMUSG00000096360	0	0	0	0
ENSMUSG00000093900	0	0	0	0
ENSMUSG00000095151	0	0	0	0
ENSMUSG00000094457	0	0	0	0
ENSMUSG00000093914	0	0	0	0
ENSMUSG00000095222	0	0	0	0
ENSMUSG00000076966	0	0	0	0
ENSMUSG00000105365	0	0	0	0
ENSMUSG00000080649	0	0	0	0
ENSMUSG00000096889	0	0	0	0
ENSMUSG00000080476	0	0	0	0
ENSMUSG00000093907	0	0	0	0
ENSMUSG00000096053	0	0	0	0
ENSMUSG00000106488	0	0	0	0
ENSMUSG00000080684	0	0	0	0
ENSMUSG00000095051	0	0	0	0
ENSMUSG00000094943	0	0	0	0
ENSMUSG00000096894	0	0	0	0
ENSMUSG00000076994	0	0	0	0
ENSMUSG00000105783	0	0	0	0
ENSMUSG00000094327	0	0	0	0
ENSMUSG00000076948	0	0	0	0
ENSMUSG00000077113	0	0	0	0
ENSMUSG00000094330	0	0	0	0
ENSMUSG00000080624	0	0	0	0
ENSMUSG00000077021	0	0	0	0
ENSMUSG00000070099	0	0	0	0
ENSMUSG00000080558	0	0	0	0
ENSMUSG00000076976	0	0	0	0
ENSMUSG00000076118	0	0	0	0
ENSMUSG00000077095	0	0	0	0
ENSMUSG00000077104	0	0	0	0
ENSMUSG00000076014	0	0	0	0
ENSMUSG00000092961	0	0	0	0
ENSMUSG00000092697	0	0	0	0
ENSMUSG00000088833	0	0	0	0
ENSMUSG00000076222	0	0	0	0
ENSMUSG00000078031	0	0	0	0
ENSMUSG00000095699	0	0	0	0
ENSMUSG00000089570	0	0	0	0
ENSMUSG00000088980	0	0	0	0
ENSMUSG00000077991	0	0	0	0
ENSMUSG00000077086	0	0	0	0
ENSMUSG00000078025	0	0	0	0
ENSMUSG00000077941	0	0	0	0
ENSMUSG00000076956	0	0	0	0
ENSMUSG00000078060	0	0	0	0
ENSMUSG00000077954	0	0	0	0
ENSMUSG00000080686	0	0	0	0
ENSMUSG00000080657	0	0	0	0
ENSMUSG00000080594	0	0	0	0
ENSMUSG00000103237	0	0	0	0
ENSMUSG00000081367	0	0	0	0
ENSMUSG00000082871	0	0	0	0
ENSMUSG00000102734	0	0	0	0
ENSMUSG00000089007	0	0	0	0
ENSMUSG00000085257	0	0	0	0
ENSMUSG00000084560	0	0	0	0
ENSMUSG00000081693	0	0	0	0
ENSMUSG00000103774	0	0	0	0
ENSMUSG00000103253	0	0	0	0
ENSMUSG00000102992	0	0	0	0
ENSMUSG00000102894	0	0	0	0
ENSMUSG00000086006	0	0	0	0
ENSMUSG00000103223	0	0	0	0
ENSMUSG00000103321	0	0	0	0
ENSMUSG00000082314	0	0	0	0
ENSMUSG00000082727	0	0	0	0
ENSMUSG00000091312	0	0	0	0
ENSMUSG00000103542	0	0	0	0
ENSMUSG00000104174	0	0	0	0
ENSMUSG00000086843	0	0	0	0
ENSMUSG00000083547	0	0	0	0
ENSMUSG00000104045	0	0	0	0
ENSMUSG00000104459	0	0	0	0
ENSMUSG00000102900	0	0	0	0
ENSMUSG00000103599	0	0	0	0
ENSMUSG00000103143	0	0	0	0
ENSMUSG00000083545	0	0	0	0
ENSMUSG00000077897	0	0	0	0
ENSMUSG00000103475	0	0	0	0
ENSMUSG00000075525	0	0	0	0
ENSMUSG00000104153	0	0	0	0
ENSMUSG00000083633	0	0	0	0
ENSMUSG00000104034	0	0	0	0
ENSMUSG00000081008	0	0	0	0
ENSMUSG00000082542	0	0	0	0
ENSMUSG00000104106	0	0	0	0
ENSMUSG00000103885	0	0	0	0
ENSMUSG00000103050	0	0	0	0
ENSMUSG00000087086	0	0	0	0
ENSMUSG00000085281	0	0	0	0
ENSMUSG00000102673	0	0	0	0
ENSMUSG00000104271	0	0	0	0
ENSMUSG00000080930	0	0	0	0
ENSMUSG00000083631	0	0	0	0
ENSMUSG00000082632	0	0	0	0
ENSMUSG00000081389	0	0	0	0
ENSMUSG00000103356	0	0	0	0
ENSMUSG00000081245	0	0	0	0
ENSMUSG00000076950	0	0	0	0
ENSMUSG00000082235	0	0	0	0
ENSMUSG00000081525	0	0	0	0
ENSMUSG00000085193	0	0	0	0
ENSMUSG00000085100	0	0	0	0
ENSMUSG00000099161	0	0	0	0
ENSMUSG00000081851	0	0	0	0
ENSMUSG00000062651	0	0	0	0
ENSMUSG00000081116	0	0	0	0
ENSMUSG00000085319	0	0	0	0
ENSMUSG00000099050	0	0	0	0
ENSMUSG00000092814	0	0	0	0
ENSMUSG00000083070	0	0	0	0
ENSMUSG00000081181	0	0	0	0
ENSMUSG00000082943	0	0	0	0
ENSMUSG00000086882	0	0	0	0
ENSMUSG00000083281	0	0	0	0
ENSMUSG00000109733	0	0	0	0
ENSMUSG00000087103	0	0	0	0
ENSMUSG00000085388	0	0	0	0
ENSMUSG00000026735	0	0	0	0
ENSMUSG00000056329	0	0	0	0
ENSMUSG00000026734	0	0	0	0
ENSMUSG00000084160	0	0	0	0
ENSMUSG00000080227	0	0	0	0
ENSMUSG00000087246	0	0	0	0
ENSMUSG00000083893	0	0	0	0
ENSMUSG00000077342	0	0	0	0
ENSMUSG00000105927	0	0	0	0
ENSMUSG00000065644	0	0	0	0
ENSMUSG00000083777	0	0	0	0
ENSMUSG00000082164	0	0	0	0
ENSMUSG00000065253	0	0	0	0
ENSMUSG00000091457	0	0	0	0
ENSMUSG00000085477	0	0	0	0
ENSMUSG00000098575	0	0	0	0
ENSMUSG00000086418	0	0	0	0
ENSMUSG00000085206	0	0	0	0
ENSMUSG00000086821	0	0	0	0
ENSMUSG00000087219	0	0	0	0
ENSMUSG00000089472	0	0	0	0
ENSMUSG00000089576	0	0	0	0
ENSMUSG00000085680	0	0	0	0
ENSMUSG00000045967	0	0	0	0
ENSMUSG00000077572	0	0	0	0
ENSMUSG00000106199	0	0	0	0
ENSMUSG00000092811	0	0	0	0
ENSMUSG00000083453	0	0	0	0
ENSMUSG00000083057	0	0	0	0
ENSMUSG00000084625	0	0	0	0
ENSMUSG00000026774	0	0	0	0
ENSMUSG00000069132	0	0	0	0
ENSMUSG00000081519	0	0	0	0
ENSMUSG00000083729	0	0	0	0
ENSMUSG00000088368	0	0	0	0
ENSMUSG00000026985	0	0	0	0
ENSMUSG00000104173	0	0	0	0
ENSMUSG00000083172	0	0	0	0
ENSMUSG00000026983	0	0	0	0
ENSMUSG00000046845	0	0	0	0
ENSMUSG00000026976	0	0	0	0
ENSMUSG00000085057	0	0	0	0
ENSMUSG00000099120	0	0	0	0
ENSMUSG00000082307	0	0	0	0
ENSMUSG00000088571	0	0	0	0
ENSMUSG00000083973	0	0	0	0
ENSMUSG00000036813	0	0	0	0
ENSMUSG00000103217	0	0	0	0
ENSMUSG00000026969	0	0	0	0
ENSMUSG00000006469	0	0	0	0
ENSMUSG00000089953	0	0	0	0
ENSMUSG00000115018	0	0	0	0
ENSMUSG00000115074	0	0	0	0
ENSMUSG00000026963	0	0	0	0
ENSMUSG00000026961	0	0	0	0
ENSMUSG00000085830	0	0	0	0
ENSMUSG00000104741	0	0	0	0
ENSMUSG00000097872	0	0	0	0
ENSMUSG00000036449	0	0	0	0
ENSMUSG00000026937	0	0	0	0
ENSMUSG00000045684	0	0	0	0
ENSMUSG00000047356	0	0	0	0
ENSMUSG00000062061	0	0	0	0
ENSMUSG00000079539	0	0	0	0
ENSMUSG00000026936	0	0	0	0
ENSMUSG00000069080	0	0	0	0
ENSMUSG00000085484	0	0	0	0
ENSMUSG00000090073	0	0	0	0
ENSMUSG00000036401	0	0	0	0
ENSMUSG00000023210	0	0	0	0
ENSMUSG00000059625	0	0	0	0
ENSMUSG00000058740	0	0	0	0
ENSMUSG00000082357	0	0	0	0
ENSMUSG00000087515	0	0	0	0
ENSMUSG00000098977	0	0	0	0
ENSMUSG00000048038	0	0	0	0
ENSMUSG00000082864	0	0	0	0
ENSMUSG00000092356	0	0	0	0
ENSMUSG00000065540	0	0	0	0
ENSMUSG00000105799	0	0	0	0
ENSMUSG00000064858	0	0	0	0
ENSMUSG00000026919	0	0	0	0
ENSMUSG00000015787	0	0	0	0
ENSMUSG00000064829	0	0	0	0
ENSMUSG00000065295	0	0	0	0
ENSMUSG00000009214	0	0	0	0
ENSMUSG00000036040	0	0	0	0
ENSMUSG00000009216	0	0	0	0
ENSMUSG00000085008	0	0	0	0
ENSMUSG00000000889	0	0	0	0
ENSMUSG00000091192	0	0	0	0
ENSMUSG00000086669	0	0	0	0
ENSMUSG00000076364	0	0	0	0
ENSMUSG00000080538	0	0	0	0
ENSMUSG00000085766	0	0	0	0
ENSMUSG00000086560	0	0	0	0
ENSMUSG00000085693	0	0	0	0
ENSMUSG00000086425	0	0	0	0
ENSMUSG00000089055	0	0	0	0
ENSMUSG00000078061	0	0	0	0
ENSMUSG00000092832	0	0	0	0
ENSMUSG00000082796	0	0	0	0
ENSMUSG00000086519	0	0	0	0
ENSMUSG00000082788	0	0	0	0
ENSMUSG00000086994	0	0	0	0
ENSMUSG00000089597	0	0	0	0
ENSMUSG00000098539	0	0	0	0
ENSMUSG00000082413	0	0	0	0
ENSMUSG00000048316	0	0	0	0
ENSMUSG00000065485	0	0	0	0
ENSMUSG00000105010	0	0	0	0
ENSMUSG00000088348	0	0	0	0
ENSMUSG00000099041	0	0	0	0
ENSMUSG00000098794	0	0	0	0
ENSMUSG00000105537	0	0	0	0
ENSMUSG00000087435	0	0	0	0
ENSMUSG00000093091	0	0	0	0
ENSMUSG00000084226	0	0	0	0
ENSMUSG00000079466	0	0	0	0
ENSMUSG00000083143	0	0	0	0
ENSMUSG00000026841	0	0	0	0
ENSMUSG00000086356	0	0	0	0
ENSMUSG00000026840	0	0	0	0
ENSMUSG00000085737	0	0	0	0
ENSMUSG00000090157	0	0	0	0
ENSMUSG00000099075	0	0	0	0
ENSMUSG00000092765	0	0	0	0
ENSMUSG00000092807	0	0	0	0
ENSMUSG00000085017	0	0	0	0
ENSMUSG00000105312	0	0	0	0
ENSMUSG00000098972	0	0	0	0
ENSMUSG00000093280	0	0	0	0
ENSMUSG00000105841	0	0	0	0
ENSMUSG00000065124	0	0	0	0
ENSMUSG00000104277	0	0	0	0
ENSMUSG00000085087	0	0	0	0
ENSMUSG00000088836	0	0	0	0
ENSMUSG00000093138	0	0	0	0
ENSMUSG00000085742	0	0	0	0
ENSMUSG00000086939	0	0	0	0
ENSMUSG00000038765	0	0	0	0
ENSMUSG00000104403	0	0	0	0
ENSMUSG00000052951	0	0	0	0
ENSMUSG00000085463	0	0	0	0
ENSMUSG00000089596	0	0	0	0
ENSMUSG00000085987	0	0	0	0
ENSMUSG00000087461	0	0	0	0
ENSMUSG00000103413	0	0	0	0
ENSMUSG00000084908	0	0	0	0
ENSMUSG00000083503	0	0	0	0
ENSMUSG00000081904	0	0	0	0
ENSMUSG00000107167	0	0	0	0
ENSMUSG00000088754	0	0	0	0
ENSMUSG00000085599	0	0	0	0
ENSMUSG00000084768	0	0	0	0
ENSMUSG00000026882	0	0	0	0
ENSMUSG00000086555	0	0	0	0
ENSMUSG00000107106	0	0	0	0
ENSMUSG00000086449	0	0	0	0
ENSMUSG00000106994	0	0	0	0
ENSMUSG00000107351	0	0	0	0
ENSMUSG00000098312	0	0	0	0
ENSMUSG00000081496	0	0	0	0
ENSMUSG00000085141	0	0	0	0
ENSMUSG00000083034	0	0	0	0
ENSMUSG00000113163	0	0	0	0
ENSMUSG00000082583	0	0	0	0
ENSMUSG00000080936	0	0	0	0
ENSMUSG00000094464	0	0	0	0
ENSMUSG00000094266	0	0	0	0
ENSMUSG00000075387	0	0	0	0
ENSMUSG00000111869	0	0	0	0
ENSMUSG00000110769	0	0	0	0
ENSMUSG00000080960	0	0	0	0
ENSMUSG00000096822	0	0	0	0
ENSMUSG00000059251	0	0	0	0
ENSMUSG00000094764	0	0	0	0
ENSMUSG00000111863	0	0	0	0
ENSMUSG00000082251	0	0	0	0
ENSMUSG00000049315	0	0	0	0
ENSMUSG00000111021	0	0	0	0
ENSMUSG00000075384	0	0	0	0
ENSMUSG00000084078	0	0	0	0
ENSMUSG00000075383	0	0	0	0
ENSMUSG00000053146	0	0	0	0
ENSMUSG00000075382	0	0	0	0
ENSMUSG00000055088	0	0	0	0
ENSMUSG00000081591	0	0	0	0
ENSMUSG00000075380	0	0	0	0
ENSMUSG00000070943	0	0	0	0
ENSMUSG00000075379	0	0	0	0
ENSMUSG00000081737	0	0	0	0
ENSMUSG00000081174	0	0	0	0
ENSMUSG00000083361	0	0	0	0
ENSMUSG00000083431	0	0	0	0
ENSMUSG00000075378	0	0	0	0
ENSMUSG00000075377	0	0	0	0
ENSMUSG00000068948	0	0	0	0
ENSMUSG00000078198	0	0	0	0
ENSMUSG00000083815	0	0	0	0
ENSMUSG00000068947	0	0	0	0
ENSMUSG00000049094	0	0	0	0
ENSMUSG00000064626	0	0	0	0
ENSMUSG00000108226	0	0	0	0
ENSMUSG00000083745	0	0	0	0
ENSMUSG00000092958	0	0	0	0
ENSMUSG00000064468	0	0	0	0
ENSMUSG00000107883	0	0	0	0
ENSMUSG00000107535	0	0	0	0
ENSMUSG00000095278	0	0	0	0
ENSMUSG00000083722	0	0	0	0
ENSMUSG00000087062	0	0	0	0
ENSMUSG00000026751	0	0	0	0
ENSMUSG00000087164	0	0	0	0
ENSMUSG00000108124	0	0	0	0
ENSMUSG00000082508	0	0	0	0
ENSMUSG00000065423	0	0	0	0
ENSMUSG00000107884	0	0	0	0
ENSMUSG00000065578	0	0	0	0
ENSMUSG00000107468	0	0	0	0
ENSMUSG00000083776	0	0	0	0
ENSMUSG00000065127	0	0	0	0
ENSMUSG00000107833	0	0	0	0
ENSMUSG00000082315	0	0	0	0
ENSMUSG00000083686	0	0	0	0
ENSMUSG00000081144	0	0	0	0
ENSMUSG00000083401	0	0	0	0
ENSMUSG00000081839	0	0	0	0
ENSMUSG00000084285	0	0	0	0
ENSMUSG00000082015	0	0	0	0
ENSMUSG00000108203	0	0	0	0
ENSMUSG00000107699	0	0	0	0
ENSMUSG00000084171	0	0	0	0
ENSMUSG00000083398	0	0	0	0
ENSMUSG00000081577	0	0	0	0
ENSMUSG00000088512	0	0	0	0
ENSMUSG00000049252	0	0	0	0
ENSMUSG00000098953	0	0	0	0
ENSMUSG00000082930	0	0	0	0
ENSMUSG00000083260	0	0	0	0
ENSMUSG00000081085	0	0	0	0
ENSMUSG00000098660	0	0	0	0
ENSMUSG00000077351	0	0	0	0
ENSMUSG00000105844	0	0	0	0
ENSMUSG00000092679	0	0	0	0
ENSMUSG00000098566	0	0	0	0
ENSMUSG00000099117	0	0	0	0
ENSMUSG00000098367	0	0	0	0
ENSMUSG00000100135	0	0	0	0
ENSMUSG00000081830	0	0	0	0
ENSMUSG00000083510	0	0	0	0
ENSMUSG00000086710	0	0	0	0
ENSMUSG00000086830	0	0	0	0
ENSMUSG00000083807	0	0	0	0
ENSMUSG00000082679	0	0	0	0
ENSMUSG00000089144	0	0	0	0
ENSMUSG00000092853	0	0	0	0
ENSMUSG00000086353	0	0	0	0
ENSMUSG00000082278	0	0	0	0
ENSMUSG00000083966	0	0	0	0
ENSMUSG00000080499	0	0	0	0
ENSMUSG00000083866	0	0	0	0
ENSMUSG00000082114	0	0	0	0
ENSMUSG00000080937	0	0	0	0
ENSMUSG00000084177	0	0	0	0
ENSMUSG00000077769	0	0	0	0
ENSMUSG00000082879	0	0	0	0
ENSMUSG00000085357	0	0	0	0
ENSMUSG00000088825	0	0	0	0
ENSMUSG00000050447	0	0	0	0
ENSMUSG00000085429	0	0	0	0
ENSMUSG00000082846	0	0	0	0
ENSMUSG00000083270	0	0	0	0
ENSMUSG00000100496	0	0	0	0
ENSMUSG00000081173	0	0	0	0
ENSMUSG00000086349	0	0	0	0
ENSMUSG00000086007	0	0	0	0
ENSMUSG00000089614	0	0	0	0
ENSMUSG00000084334	0	0	0	0
ENSMUSG00000083472	0	0	0	0
ENSMUSG00000056115	0	0	0	0
ENSMUSG00000085014	0	0	0	0
ENSMUSG00000081484	0	0	0	0
ENSMUSG00000089609	0	0	0	0
ENSMUSG00000081158	0	0	0	0
ENSMUSG00000082132	0	0	0	0
ENSMUSG00000085815	0	0	0	0
ENSMUSG00000088928	0	0	0	0
ENSMUSG00000082472	0	0	0	0
ENSMUSG00000080716	0	0	0	0
ENSMUSG00000088628	0	0	0	0
ENSMUSG00000064596	0	0	0	0
ENSMUSG00000082096	0	0	0	0
ENSMUSG00000080742	0	0	0	0
ENSMUSG00000083684	0	0	0	0
ENSMUSG00000060988	0	0	0	0
ENSMUSG00000089272	0	0	0	0
ENSMUSG00000089352	0	0	0	0
ENSMUSG00000082301	0	0	0	0
ENSMUSG00000087040	0	0	0	0
ENSMUSG00000097837	0	0	0	0
ENSMUSG00000026824	0	0	0	0
ENSMUSG00000082971	0	0	0	0
ENSMUSG00000082499	0	0	0	0
ENSMUSG00000082142	0	0	0	0
ENSMUSG00000098437	0	0	0	0
ENSMUSG00000082578	0	0	0	0
ENSMUSG00000084938	0	0	0	0
ENSMUSG00000080812	0	0	0	0
ENSMUSG00000084338	0	0	0	0
ENSMUSG00000084294	0	0	0	0
ENSMUSG00000087964	0	0	0	0
ENSMUSG00000110205	0	0	0	0
ENSMUSG00000026828	0	0	0	0
ENSMUSG00000026830	0	0	0	0
ENSMUSG00000086995	0	0	0	0
ENSMUSG00000082408	0	0	0	0
ENSMUSG00000086129	0	0	0	0
ENSMUSG00000080985	0	0	0	0
ENSMUSG00000079353	0	0	0	0
ENSMUSG00000082800	0	0	0	0
ENSMUSG00000082989	0	0	0	0
ENSMUSG00000087455	0	0	0	0
ENSMUSG00000083276	0	0	0	0
ENSMUSG00000080982	0	0	0	0
ENSMUSG00000081236	0	0	0	0
ENSMUSG00000082330	0	0	0	0
ENSMUSG00000087283	0	0	0	0
ENSMUSG00000084115	0	0	0	0
ENSMUSG00000083195	0	0	0	0
ENSMUSG00000083334	0	0	0	0
ENSMUSG00000083197	0	0	0	0
ENSMUSG00000077464	0	0	0	0
ENSMUSG00000088340	0	0	0	0
ENSMUSG00000083018	0	0	0	0
ENSMUSG00000026904	0	0	0	0
ENSMUSG00000087681	0	0	0	0
ENSMUSG00000087422	0	0	0	0
ENSMUSG00000081817	0	0	0	0
ENSMUSG00000077546	0	0	0	0
ENSMUSG00000085029	0	0	0	0
ENSMUSG00000065837	0	0	0	0
ENSMUSG00000075324	0	0	0	0
ENSMUSG00000087702	0	0	0	0
ENSMUSG00000081065	0	0	0	0
ENSMUSG00000083707	0	0	0	0
ENSMUSG00000080766	0	0	0	0
ENSMUSG00000061171	0	0	0	0
ENSMUSG00000099184	0	0	0	0
ENSMUSG00000088197	0	0	0	0
ENSMUSG00000086701	0	0	0	0
ENSMUSG00000044647	0	0	0	0
ENSMUSG00000052865	0	0	0	0
ENSMUSG00000085160	0	0	0	0
ENSMUSG00000100197	0	0	0	0
ENSMUSG00000080728	0	0	0	0
ENSMUSG00000064329	0	0	0	0
ENSMUSG00000085386	0	0	0	0
ENSMUSG00000087301	0	0	0	0
ENSMUSG00000080855	0	0	0	0
ENSMUSG00000075316	0	0	0	0
ENSMUSG00000081307	0	0	0	0
ENSMUSG00000088994	0	0	0	0
ENSMUSG00000034810	0	0	0	0
ENSMUSG00000081973	0	0	0	0
ENSMUSG00000082218	0	0	0	0
ENSMUSG00000086908	0	0	0	0
ENSMUSG00000075314	0	0	0	0
ENSMUSG00000087043	0	0	0	0
ENSMUSG00000096240	0	0	0	0
ENSMUSG00000088043	0	0	0	0
ENSMUSG00000097112	0	0	0	0
ENSMUSG00000027022	0	0	0	0
ENSMUSG00000087467	0	0	0	0
ENSMUSG00000034780	0	0	0	0
ENSMUSG00000098299	0	0	0	0
ENSMUSG00000097067	0	0	0	0
ENSMUSG00000083910	0	0	0	0
ENSMUSG00000081299	0	0	0	0
ENSMUSG00000098734	0	0	0	0
ENSMUSG00000104398	0	0	0	0
ENSMUSG00000081257	0	0	0	0
ENSMUSG00000085182	0	0	0	0
ENSMUSG00000088365	0	0	0	0
ENSMUSG00000116244	0	0	0	0
ENSMUSG00000115996	0	0	0	0
ENSMUSG00000115973	0	0	0	0
ENSMUSG00000079324	0	0	0	0
ENSMUSG00000109667	0	0	0	0
ENSMUSG00000005232	0	0	0	0
ENSMUSG00000086819	0	0	0	0
ENSMUSG00000083592	0	0	0	0
ENSMUSG00000086132	0	0	0	0
ENSMUSG00000104076	0	0	0	0
ENSMUSG00000070880	0	0	0	0
ENSMUSG00000086699	0	0	0	0
ENSMUSG00000082303	0	0	0	0
ENSMUSG00000085868	0	0	0	0
ENSMUSG00000087789	0	0	0	0
ENSMUSG00000088066	0	0	0	0
ENSMUSG00000023391	0	0	0	0
ENSMUSG00000064263	0	0	0	0
ENSMUSG00000087570	0	0	0	0
ENSMUSG00000086641	0	0	0	0
ENSMUSG00000097235	0	0	0	0
ENSMUSG00000081878	0	0	0	0
ENSMUSG00000087345	0	0	0	0
ENSMUSG00000088297	0	0	0	0
ENSMUSG00000085439	0	0	0	0
ENSMUSG00000085001	0	0	0	0
ENSMUSG00000086231	0	0	0	0
ENSMUSG00000088302	0	0	0	0
ENSMUSG00000084261	0	0	0	0
ENSMUSG00000081538	0	0	0	0
ENSMUSG00000080865	0	0	0	0
ENSMUSG00000083279	0	0	0	0
ENSMUSG00000085252	0	0	0	0
ENSMUSG00000085427	0	0	0	0
ENSMUSG00000092851	0	0	0	0
ENSMUSG00000083976	0	0	0	0
ENSMUSG00000085838	0	0	0	0
ENSMUSG00000081062	0	0	0	0
ENSMUSG00000099302	0	0	0	0
ENSMUSG00000083072	0	0	0	0
ENSMUSG00000085387	0	0	0	0
ENSMUSG00000099502	0	0	0	0
ENSMUSG00000084791	0	0	0	0
ENSMUSG00000085405	0	0	0	0
